category,product_name,product_code,description,pricing_model,unit_price,unit_basis,tier_min_ees,tier_max_ees,monthly_minimum,one_time_fee,setup_fee,billing_frequency,required_dependencies,conditions,effective_date,source_file,source_page
"RM","isolved Perform Small Business","8978","isolved Perform Small Business","PEPM","$3.00","PEPM","1","99","N/A","$350.00","N/A","N/A","N/A","One-Time Fee: $350.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 64 of 413"
"RM","isolved Perform Small Business","8978","isolved Perform Small Business","PEPM","$2.85","PEPM","100","249","N/A","$350.00","N/A","N/A","N/A","One-Time Fee: $350.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 65 of 413"
"RM","isolved Perform Small Business","8978","isolved Perform Small Business","PEPM","$2.70","PEPM","250","499","N/A","$350.00","N/A","N/A","N/A","One-Time Fee: $350.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 66 of 413"
"RM","isolved Perform Small Business","8978","isolved Perform Small Business","PEPM","$2.55","PEPM","500","999","N/A","$350.00","N/A","N/A","N/A","One-Time Fee: $350.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 67 of 413"
"RM","isolved Perform Small Business","8978","isolved Perform Small Business","PEPM","$2.40","PEPM","1000","1499","N/A","$600.00","N/A","N/A","N/A","One-Time Fee: $600.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 68 of 413"
"RM","isolved Perform Small Business","8978","isolved Perform Small Business","PEPM","$2.25","PEPM","1500","2499","N/A","$1,000.00","N/A","N/A","N/A","One-Time Fee: $1,000.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 69 of 413"
"RM","isolved Perform Small Business","8978","isolved Perform Small Business","PEPM","$2.25","PEPM","2500","no maximum","N/A","$1,000.00","N/A","N/A","N/A","One-Time Fee: $1,000.00 (One-Time UOM: Fixed) in addition to recurring fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 70 of 413"
"RM","isolved Workplace Safety Resource Center","9027","This product offers three safety related product offerings, comprising of: Library Incident wizard Templates (Safety Checklists)","PEPM","$1.30","PEPM","1","50","N/A","N/A","N/A","N/A","N/A","Base Fee: $10.00 (Base UOM: Monthly) charged in addition to Unit Fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 71 of 413"
"RM","isolved Workplace Safety Resource Center","9027","This product offers three safety related product offerings, comprising of: Library Incident wizard Templates (Safety Checklists)","PEPM","$1.25","PEPM","51","100","N/A","N/A","N/A","N/A","N/A","Base Fee: $10.00 (Base UOM: Monthly) charged in addition to Unit Fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 72 of 413"
"RM","isolved Workplace Safety Resource Center","9027","This product offers three safety related product offerings, comprising of: Library Incident wizard Templates (Safety Checklists)","PEPM","$1.20","PEPM","101","150","N/A","N/A","N/A","N/A","N/A","Base Fee: $10.00 (Base UOM: Monthly) charged in addition to Unit Fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 73 of 413"
"RM","isolved Workplace Safety Resource Center","9027","This product offers three safety related product offerings, comprising of: Library Incident wizard Templates (Safety Checklists)","PEPM","$1.15","PEPM","151","200","N/A","N/A","N/A","N/A","N/A","Base Fee: $10.00 (Base UOM: Monthly) charged in addition to Unit Fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 74 of 413"
"RM","isolved Workplace Safety Resource Center","9027","This product offers three safety related product offerings, comprising of: Library Incident wizard Templates (Safety Checklists)","PEPM","$1.10","PEPM","201","250","N/A","N/A","N/A","N/A","N/A","Base Fee: $10.00 (Base UOM: Monthly) charged in addition to Unit Fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 75 of 413"
"RM","isolved Workplace Safety Resource Center","9027","This product offers three safety related product offerings, comprising of: Library Incident wizard Templates (Safety Checklists)","PEPM","$1.05","PEPM","251","300","N/A","N/A","N/A","N/A","N/A","Base Fee: $10.00 (Base UOM: Monthly) charged in addition to Unit Fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 76 of 413"
"RM","isolved Workplace Safety Resource Center","9027","This product offers three safety related product offerings, comprising of: Library Incident wizard Templates (Safety Checklists)","PEPM","$1.00","PEPM","301","350","N/A","N/A","N/A","N/A","N/A","Base Fee: $10.00 (Base UOM: Monthly) charged in addition to Unit Fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 77 of 413"
"RM","isolved Workplace Safety Resource Center","9027","This product offers three safety related product offerings, comprising of: Library Incident wizard Templates (Safety Checklists)","PEPM","$0.95","PEPM","351","400","N/A","N/A","N/A","N/A","N/A","Base Fee: $10.00 (Base UOM: Monthly) charged in addition to Unit Fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 78 of 413"
"RM","isolved Workplace Safety Resource Center","9027","This product offers three safety related product offerings, comprising of: Library Incident wizard Templates (Safety Checklists)","PEPM","$0.90","PEPM","401","450","N/A","N/A","N/A","N/A","N/A","Base Fee: $10.00 (Base UOM: Monthly) charged in addition to Unit Fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 79 of 413"
"RM","isolved Workplace Safety Resource Center","9027","This product offers three safety related product offerings, comprising of: Library Incident wizard Templates (Safety Checklists)","PEPM","$0.85","PEPM","451","500","N/A","N/A","N/A","N/A","N/A","Base Fee: $10.00 (Base UOM: Monthly) charged in addition to Unit Fee","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 80 of 413"
"RM","IT Asset Hub Essentials","9108","Streamlined package that extends IT Asset Hub with automated IT workflow capabilities, best suited for organizations looking to reduce manual IT tasks and improve operational efficiency. Includes application automation, license reconciliation, employee access management, and an AI-powered IT Assistant.","Per User Per Month","$10.00","Per User Per Month","N/A","N/A","N/A","N/A","N/A","N/A","N/A","First Notes: 5 Pack of licenses this product cannot be discounted","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 81 of 413"
"RM","IT Asset Hub Pro","9107","""Streamlined package that extends IT Asset Hub Essentials with full device security and management capabilities, best suited for organizations that require greater control over device security and compliance. Includes mobile device management (MDM), default and custom security policies, remote lock and wipe, and password breach detection. ""","Per User Per Month","$25.00","Per User Per Month","N/A","N/A","N/A","N/A","N/A","N/A","N/A","First Notes: 5 Pack of licenses this product cannot be discounted","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 82 of 413"
"RM","Org Chart & Position Planning","9113","Everything in Enhanced Org Chart, plus strategic workforce planning, position management with position-based views, advanced security controls and integration with up to six data sources.","PEPM","$2.50","PEPM","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 83 of 413"
"RM","Org Chart powered by Orgchart","9109","One org chart view with employee names and titles, basic search and easy navigation across departments, managers and chart levels. Included for clients with 50+ employees.","PEPM","$0.00","PEPM","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 84 of 413"
"RM","Perfect Payroll Assist","9100","Gain a complete, real-time view of your payroll before processing with AI-powered intelligence that surfaces critical alerts and flags unusual patterns, so you can identify discrepancies and move forward with confidence.","PEPM","$1.00","PEPM","N/A","N/A","N/A","N/A","N/A","N/A","N/A","First Notes: 25 Employee Minimum","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 85 of 413"
"RM","SSO SAML 2.0","9028","Enables users to authenticate through a customer’s identity provider and access isolved without managing separate login credentials.","One-Time (Fixed)","N/A","Fixed","N/A","N/A","N/A","$450.00","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 86 of 413"
"RM","The Guardian","9123","isolved's first AI agent. Analyzes every payroll run in real time, surfaces errors ranked by severity and prepares fixes for administrator approval, all inside Claude through the isolved Connector for Claude. Includes Perfect Payroll Assist.","PEPM","$3.00","PEPM","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","Price Book V2 (Power BI app report, PriceBook V2 workspace)","RM page (""isolved RM Price Book"") - table visual, source row 87 of 413"
